"Date","Time","Open","High","Low","Close","Vol","OI","Vol","VolAvg"
06/12/1992,16:00,413.48,413.94,406.11,409.76,948061,0,948061.00,0.00
06/19/1992,16:00,409.76,411.67,400.51,403.66,1066499,0,1066499.00,0.00
06/26/1992,16:00,403.64,405.53,399.91,403.44,890891,0,890891.00,0.00
07/03/1992,16:00,403.47,415.70,403.46,411.77,810765,0,810765.00,0.00
07/10/1992,16:00,411.77,415.87,407.19,414.62,986575,0,986575.00,0.00
07/17/1992,16:00,414.62,417.92,412.95,415.62,950460,0,950460.00,0.00
07/24/1992,16:00,415.62,415.62,409.81,411.60,873315,0,873315.00,0.00
07/31/1992,16:00,411.60,424.80,411.27,424.20,1030122,0,1030122.00,0.00
08/07/1992,16:00,424.19,425.13,418.51,418.87,874371,0,874371.00,0.00
08/14/1992,16:00,418.87,420.39,416.39,419.90,843217,0,843217.00,0.00
08/21/1992,16:00,419.89,421.88,413.58,414.85,898326,0,898326.00,0.00
08/28/1992,16:00,414.80,415.83,408.30,414.84,869816,0,869816.00,0.00
09/04/1992,16:00,414.87,420.31,413.35,417.08,859049,0,859049.00,0.00
09/11/1992,16:00,417.08,420.58,414.30,419.58,741312,0,741312.00,0.00
09/18/1992,16:00,419.65,425.27,417.77,422.92,1119964,0,1119964.00,0.00
09/25/1992,16:00,422.90,422.92,412.70,414.35,947280,0,947280.00,0.00
10/02/1992,16:00,414.35,418.66,410.44,410.46,903353,0,903353.00,0.00
10/09/1992,16:00,410.47,410.46,396.80,402.65,1052354,0,1052354.00,0.00
10/16/1992,16:00,402.66,411.72,402.65,411.72,928717,0,928717.00,0.00
10/23/1992,16:00,411.73,417.00,410.65,414.10,1101500,0,1101500.00,0.00
10/30/1992,16:00,414.09,421.15,413.70,418.67,995835,0,995835.00,0.00
11/06/1992,16:00,418.66,422.81,415.58,417.57,1029321,0,1029321.00,0.00
11/13/1992,16:00,417.58,423.10,416.79,422.41,1081929,0,1081929.00,0.00
11/20/1992,16:00,422.44,426.97,418.31,426.64,1055155,0,1055155.00,0.00
11/27/1992,16:00,426.65,431.92,424.83,430.15,751305,0,751305.00,0.00
12/04/1992,16:00,430.19,432.88,428.61,432.06,1215088,0,1215088.00,0.00
12/11/1992,16:00,432.06,436.98,432.06,433.72,1086265,0,1086265.00,0.00
12/18/1992,16:00,433.73,441.29,430.87,441.28,1298480,0,1298480.00,0.00
12/25/1992,16:00,441.26,441.63,438.25,439.77,804963,0,804963.00,0.00
01/01/1993,16:00,439.77,442.64,435.70,435.70,720641,0,720641.00,0.00
01/08/1993,16:00,435.70,437.32,426.87,429.05,1303753,0,1303753.00,0.00
01/15/1993,16:00,429.04,439.48,428.18,437.14,1314504,0,1314504.00,0.00
01/22/1993,16:00,436.84,437.81,432.47,436.11,1107686,0,1107686.00,0.00
01/29/1993,16:00,436.11,442.65,436.11,438.78,1381800,0,1381800.00,0.00
02/05/1993,16:00,438.78,449.86,438.79,448.92,1529487,0,1529487.00,0.00
02/12/1993,16:00,448.94,450.04,444.23,444.58,1207384,0,1207384.00,0.00
02/19/1993,16:00,444.53,444.58,428.25,434.21,1253989,0,1253989.00,0.00
02/26/1993,16:00,434.21,443.77,432.40,443.37,1475024,0,1475024.00,0.00
03/05/1993,16:00,443.38,450.00,441.07,446.11,1273516,0,1273516.00,0.00
03/12/1993,16:00,446.12,456.76,446.12,449.83,1334195,0,1334195.00,0.00
03/19/1993,16:00,449.83,453.32,447.98,450.17,1235812,0,1235812.00,0.00
03/26/1993,16:00,450.17,452.09,446.08,447.78,1217717,0,1217717.00,0.00
04/02/1993,16:00,447.76,454.88,440.71,441.39,1269804,0,1269804.00,0.00
04/09/1993,16:00,441.42,443.77,439.48,441.84,1173736,0,1173736.00,0.00
04/16/1993,16:00,441.84,450.40,441.84,448.94,1367856,0,1367856.00,0.00
04/23/1993,16:00,448.94,449.14,436.82,437.03,1416309,0,1416309.00,0.00
04/30/1993,16:00,437.03,442.29,432.30,440.19,1321612,0,1321612.00,0.00
05/07/1993,16:00,440.19,446.09,438.25,442.31,1241085,0,1241085.00,0.00
05/14/1993,16:00,442.34,445.42,438.10,439.56,1257871,0,1257871.00,0.00
05/21/1993,16:00,439.56,450.59,436.86,445.84,1399357,0,1399357.00,0.00
05/28/1993,16:00,445.84,454.55,445.26,450.19,1203662,0,1203662.00,0.00
06/04/1993,16:00,450.23,455.63,448.92,450.06,1031771,0,1031771.00,0.00
06/11/1993,16:00,450.07,450.75,444.09,447.26,1208088,0,1208088.00,0.00
06/18/1993,16:00,447.26,448.98,443.61,443.68,1251909,0,1251909.00,0.00
06/25/1993,16:00,443.68,448.64,442.50,447.60,1237045,0,1237045.00,0.00
07/02/1993,16:00,447.60,451.90,445.20,445.84,1314396,0,1314396.00,0.00
07/09/1993,16:00,445.86,448.94,441.40,448.13,1005782,0,1005782.00,0.00
07/16/1993,16:00,448.13,451.12,445.66,445.75,1275634,0,1275634.00,0.00
07/23/1993,16:00,445.75,447.62,443.70,447.10,1239916,0,1239916.00,0.00
07/30/1993,16:00,447.06,450.77,446.59,448.12,1269626,0,1269626.00,0.00
08/06/1993,16:00,448.13,450.43,446.94,448.67,1199828,0,1199828.00,0.00
08/13/1993,16:00,448.68,451.62,447.53,450.13,1243907,0,1243907.00,0.00
08/20/1993,16:00,450.25,456.98,450.25,456.15,1375467,0,1375467.00,0.00
08/27/1993,16:00,456.12,462.87,454.29,460.54,1231452,0,1231452.00,0.00
09/03/1993,16:00,460.54,463.80,459.91,461.34,1145277,0,1145277.00,0.00
09/10/1993,16:00,461.34,462.07,453.75,461.72,1029999,0,1029999.00,0.00
09/17/1993,16:00,461.70,463.38,456.31,458.83,1395140,0,1395140.00,0.00
09/24/1993,16:00,458.84,459.90,449.63,457.63,1338437,0,1338437.00,0.00
10/01/1993,16:00,457.63,462.17,457.63,461.28,1318126,0,1318126.00,0.00
10/08/1993,16:00,461.28,463.15,456.40,460.31,1302977,0,1302977.00,0.00
10/15/1993,16:00,460.31,471.10,460.31,469.50,1451867,0,1451867.00,0.00
10/22/1993,16:00,469.50,470.04,463.27,463.27,1527533,0,1527533.00,0.00
10/29/1993,16:00,463.27,468.76,462.05,467.83,1394231,0,1394231.00,0.00
11/05/1993,16:00,467.83,469.11,454.36,459.57,1559925,0,1559925.00,0.00
11/12/1993,16:00,459.57,465.84,458.78,465.39,1401293,0,1401293.00,0.00
11/19/1993,16:00,465.39,467.24,460.03,462.60,1484145,0,1484145.00,0.00
11/26/1993,16:00,462.60,463.63,457.08,463.06,860200,0,860200.00,0.00
12/03/1993,16:00,463.06,464.89,460.45,464.89,1376610,0,1376610.00,0.00
12/10/1993,16:00,464.89,466.89,462.65,463.92,1421152,0,1421152.00,0.00
12/17/1993,16:00,463.93,466.38,461.84,466.38,1507771,0,1507771.00,0.00
12/24/1993,16:00,466.38,468.97,464.03,467.38,1026871,0,1026871.00,0.00
12/31/1993,16:00,467.40,471.29,466.45,466.45,1007012,0,1007012.00,0.00
01/07/1994,16:00,466.51,470.26,464.36,469.90,1696128,0,1696128.00,0.00
01/14/1994,16:00,469.90,475.32,469.55,474.91,1516931,0,1516931.00,0.00
01/21/1994,16:00,473.30,475.56,472.21,474.72,1275689,0,1275689.00,0.00
01/28/1994,16:00,474.72,479.75,470.27,478.70,1585555,0,1585555.00,0.00
02/04/1994,16:00,478.70,482.85,469.28,469.81,1665738,0,1665738.00,0.00
02/11/1994,16:00,469.81,473.41,466.89,470.18,1533887,0,1533887.00,0.00
02/18/1994,16:00,470.18,475.13,466.07,467.69,1492464,0,1492464.00,0.00
02/25/1994,16:00,467.69,472.41,464.26,466.07,1194164,0,1194164.00,0.00
03/04/1994,16:00,466.07,469.16,457.67,464.74,1528181,0,1528181.00,0.00
03/11/1994,16:00,464.74,468.07,462.46,466.44,1560221,0,1560221.00,0.00
03/18/1994,16:00,466.44,471.09,465.48,471.06,1657620,0,1657620.00,0.00
03/25/1994,16:00,471.06,471.06,460.58,460.58,1366111,0,1366111.00,0.00
04/01/1994,16:00,460.58,461.12,436.16,445.76,1376820,0,1376820.00,0.00
04/08/1994,16:00,445.66,451.10,435.86,447.10,1563995,0,1563995.00,0.00
04/15/1994,16:00,447.12,450.80,442.62,446.18,1369251,0,1369251.00,0.00
04/22/1994,16:00,446.27,449.96,438.83,447.63,1633171,0,1633171.00,0.00
04/29/1994,16:00,447.64,452.79,447.58,450.91,1165422,0,1165422.00,0.00
05/06/1994,16:00,450.91,453.98,445.64,447.82,1398002,0,1398002.00,0.00
05/13/1994,16:00,447.82,447.82,440.78,444.14,1346064,0,1346064.00,0.00
05/20/1994,16:00,444.15,456.88,443.62,454.92,1483420,0,1483420.00,0.00
05/27/1994,16:00,454.92,457.77,451.79,457.33,1223491,0,1223491.00,0.00
06/03/1994,16:00,457.32,460.86,453.99,460.13,1034739,0,1034739.00,0.00
06/10/1994,16:00,460.13,461.87,455.43,458.67,1217127,0,1217127.00,0.00
06/17/1994,16:00,458.67,463.23,457.18,458.45,1437308,0,1437308.00,0.00
06/24/1994,16:00,458.45,458.45,442.51,442.80,1291761,0,1291761.00,0.00
07/01/1994,16:00,442.78,449.83,439.83,446.20,1270002,0,1270002.00,0.00
07/08/1994,16:00,446.20,448.88,444.18,448.55,925123,0,925123.00,0.00
07/15/1994,16:00,449.56,454.33,445.27,448.55,1345917,0,1345917.00,0.00
07/22/1994,16:00,446.05,455.30,446.04,453.11,1295712,0,1295712.00,0.00
07/29/1994,16:00,453.10,459.33,451.36,459.33,1211955,0,1211955.00,0.00
08/05/1994,16:00,458.28,462.77,456.08,457.09,1357758,0,1357758.00,0.00
08/12/1994,16:00,457.08,462.27,456.66,461.95,1272572,0,1272572.00,0.00
08/19/1994,16:00,461.97,465.91,459.89,463.68,1412767,0,1412767.00,0.00
08/26/1994,16:00,463.61,474.65,461.46,473.81,1441583,0,1441583.00,0.00
09/02/1994,16:00,473.89,477.59,470.67,470.99,1412763,0,1412763.00,0.00
09/09/1994,16:00,471.00,473.44,466.55,468.18,1080453,0,1080453.00,0.00
09/16/1994,16:00,468.18,474.81,466.15,471.19,1528370,0,1528370.00,0.00
09/23/1994,16:00,471.21,473.15,458.47,459.67,1559049,0,1559049.00,0.00
09/30/1994,16:00,459.65,465.55,459.31,461.91,1491003,0,1491003.00,0.00
10/07/1994,16:00,462.69,463.31,449.27,455.10,1530938,0,1530938.00,0.00
10/14/1994,16:00,455.12,471.30,455.12,469.10,1428309,0,1428309.00,0.00
10/21/1994,16:00,469.11,471.43,463.83,464.89,1462642,0,1462642.00,0.00
10/28/1994,16:00,464.89,473.78,458.26,473.77,1644662,0,1644662.00,0.00
11/04/1994,16:00,473.76,474.74,462.28,462.28,1517701,0,1517701.00,0.00
11/11/1994,16:00,462.31,469.95,461.25,462.35,1382716,0,1382716.00,0.00
11/18/1994,16:00,462.44,468.51,460.25,461.47,1582448,0,1582448.00,0.00
11/25/1994,16:00,461.69,463.41,444.18,452.29,1221852,0,1221852.00,0.00
12/02/1994,16:00,452.26,457.13,447.97,453.30,1421519,0,1421519.00,0.00
12/09/1994,16:00,453.30,455.04,442.88,446.97,1536689,0,1536689.00,0.00
12/16/1994,16:00,446.95,458.80,445.62,458.80,1764640,0,1764640.00,0.00
12/23/1994,16:00,458.78,461.70,456.37,460.45,1512571,0,1512571.00,0.00
12/30/1994,16:00,461.57,462.73,459.00,459.27,961704,0,961704.00,0.00
01/06/1995,16:00,459.21,462.49,457.20,460.68,1194558,0,1194558.00,0.00
01/13/1995,16:00,460.67,466.43,458.65,465.97,1616485,0,1616485.00,0.00
01/20/1995,16:00,469.43,470.43,463.99,464.78,1361553,0,1361553.00,0.00
01/27/1995,16:00,464.74,471.36,461.14,470.39,1620335,0,1620335.00,0.00
02/03/1995,16:00,470.39,479.91,467.49,478.65,1884382,0,1884382.00,0.00
02/10/1995,16:00,478.64,482.60,478.36,481.46,1581647,0,1581647.00,0.00
02/17/1995,16:00,481.46,485.54,480.89,481.97,1649024,0,1649024.00,0.00
02/24/1995,16:00,481.95,489.19,481.94,488.26,1344306,0,1344306.00,0.00
03/03/1995,16:00,488.26,488.26,483.07,485.42,1624599,0,1624599.00,0.00
03/10/1995,16:00,485.42,490.37,479.70,489.57,1706808,0,1706808.00,0.00
03/17/1995,16:00,489.57,496.67,489.35,495.52,1713425,0,1713425.00,0.00
03/24/1995,16:00,495.52,500.97,493.67,500.96,1669638,0,1669638.00,0.00
03/31/1995,16:00,500.97,508.15,495.70,500.71,1717238,0,1717238.00,0.00
04/07/1995,16:00,500.70,507.19,500.20,506.42,1575364,0,1575364.00,0.00
04/14/1995,16:00,506.30,509.83,504.61,509.21,1199524,0,1199524.00,0.00
04/21/1995,16:00,507.17,512.03,501.19,508.49,1827586,0,1827586.00,0.00
04/28/1995,16:00,508.49,515.29,507.44,514.71,1704182,0,1704182.00,0.00
05/05/1995,16:00,514.76,525.40,513.03,520.12,1767572,0,1767572.00,0.00
05/12/1995,16:00,520.09,527.05,519.14,525.55,1736178,0,1736178.00,0.00
05/19/1995,16:00,525.55,529.08,517.07,519.18,1735481,0,1735481.00,0.00
05/26/1995,16:00,519.19,531.91,519.19,523.65,1673799,0,1673799.00,0.00
06/02/1995,16:00,523.65,536.91,521.38,532.51,1356080,0,1356080.00,0.00
06/09/1995,16:00,532.51,537.73,526.00,527.94,1616974,0,1616974.00,0.00
06/16/1995,16:00,527.94,539.98,527.94,539.83,1729881,0,1729881.00,0.00
06/23/1995,16:00,539.83,551.07,539.83,549.71,1838525,0,1838525.00,0.00
06/30/1995,16:00,549.71,549.79,540.72,544.75,1639896,0,1639896.00,0.00
07/07/1995,16:00,544.75,556.57,544.43,556.37,1360759,0,1360759.00,0.00
07/14/1995,16:00,556.37,562.00,553.80,559.88,1898388,0,1898388.00,0.00
07/21/1995,16:00,560.34,562.94,542.51,553.62,2005738,0,2005738.00,0.00
07/28/1995,16:00,553.62,565.40,553.62,562.93,1748279,0,1748279.00,0.00
08/04/1995,16:00,562.93,565.62,554.10,558.94,1659719,0,1659719.00,0.00
08/11/1995,16:00,558.94,561.59,553.04,555.11,1454040,0,1454040.00,0.00
08/18/1995,16:00,555.11,561.24,554.76,559.21,1659149,0,1659149.00,0.00
08/25/1995,16:00,559.21,563.34,555.20,557.46,1437582,0,1437582.00,0.00
09/01/1995,16:00,560.10,564.62,555.71,563.84,1462204,0,1462204.00,0.00
09/08/1995,16:00,563.86,572.68,563.86,572.68,1343550,0,1343550.00,0.00
09/15/1995,16:00,572.68,585.07,572.68,583.35,1888974,0,1888974.00,0.00
09/22/1995,16:00,583.35,586.79,578.25,581.77,1824153,0,1824153.00,0.00
09/29/1995,16:00,581.73,587.61,574.68,584.41,1743873,0,1743873.00,0.00
10/06/1995,16:00,584.41,585.05,578.48,582.49,1713707,0,1713707.00,0.00
10/13/1995,16:00,582.49,587.39,571.55,584.50,1745663,0,1745663.00,0.00
10/20/1995,16:00,584.50,590.66,581.90,587.46,1868129,0,1868129.00,0.00
10/27/1995,16:00,587.46,587.46,572.53,579.70,2014268,0,2014268.00,0.00
11/03/1995,16:00,579.70,590.57,579.70,590.57,1808200,0,1808200.00,0.00
11/10/1995,16:00,590.57,593.90,584.24,592.72,1710752,0,1710752.00,0.00
11/17/1995,16:00,592.72,600.14,588.36,600.07,1874181,0,1874181.00,0.00
11/24/1995,16:00,600.07,600.71,595.42,599.97,1267125,0,1267125.00,0.00
12/01/1995,16:00,599.97,608.69,599.02,606.98,1999969,0,1999969.00,0.00
12/08/1995,16:00,606.98,621.11,606.84,617.48,1968025,0,1968025.00,0.00
12/15/1995,16:00,617.48,622.88,614.46,616.34,2223601,0,2223601.00,0.00
12/22/1995,16:00,616.34,616.34,605.05,611.95,2059186,0,2059186.00,0.00
12/29/1995,16:00,611.96,615.93,611.96,615.93,1078285,0,1078285.00,0.00
01/05/1996,16:00,615.93,624.49,612.02,616.74,1781713,0,1781713.00,0.00
01/12/1996,16:00,616.71,619.15,597.29,601.83,1836233,0,1836233.00,0.00
01/19/1996,16:00,599.82,612.92,599.05,611.83,1835896,0,1835896.00,0.00
01/26/1996,16:00,611.83,621.70,610.65,621.62,2128715,0,2128715.00,0.00
02/02/1996,16:00,621.62,639.26,621.42,635.84,2182139,0,2182139.00,0.00
02/09/1996,16:00,635.84,661.08,633.71,656.38,2257104,0,2257104.00,0.00
02/16/1996,16:00,656.37,664.23,646.99,647.98,2122702,0,2122702.00,0.00
02/23/1996,16:00,647.98,663.00,638.79,659.08,1763400,0,1763400.00,0.00
03/01/1996,16:00,659.08,659.08,635.00,644.36,2201625,0,2201625.00,0.00
03/08/1996,16:00,644.37,656.97,627.63,633.51,2260769,0,2260769.00,0.00
03/15/1996,16:00,633.50,644.17,628.82,641.43,2350627,0,2350627.00,0.00
03/22/1996,16:00,641.43,656.18,641.43,650.61,1978813,0,1978813.00,0.00
03/29/1996,16:00,650.62,655.50,644.89,645.50,1924265,0,1924265.00,0.00
04/05/1996,16:00,645.50,656.68,645.50,655.86,1567819,0,1567819.00,0.00
04/12/1996,16:00,655.86,655.86,624.14,636.71,2251593,0,2251593.00,0.00
04/19/1996,16:00,636.71,647.32,636.71,645.06,2113694,0,2113694.00,0.00
04/26/1996,16:00,645.07,656.43,645.07,653.46,2194399,0,2194399.00,0.00
05/03/1996,16:00,653.46,656.44,640.23,641.63,2011023,0,2011023.00,0.00
05/10/1996,16:00,641.63,653.00,630.07,652.09,2112249,0,2112249.00,0.00
05/17/1996,16:00,652.09,669.84,652.09,668.91,2124045,0,2124045.00,0.00
05/24/1996,16:00,668.91,681.10,667.64,678.50,1977428,0,1977428.00,0.00
05/31/1996,16:00,678.51,679.98,664.56,669.14,1420480,0,1420480.00,0.00
06/07/1996,16:00,669.12,680.32,662.48,673.30,1992578,0,1992578.00,0.00
06/14/1996,16:00,673.31,676.72,664.35,665.85,1929678,0,1929678.00,0.00
06/21/1996,16:00,665.85,668.27,658.75,666.83,2017551,0,2017551.00,0.00
06/28/1996,16:00,666.84,672.68,661.56,670.64,1987116,0,1987116.00,0.00
07/05/1996,16:00,670.63,675.88,657.41,657.44,1250659,0,1250659.00,0.00
07/12/1996,16:00,657.44,657.65,639.52,646.19,2080185,0,2080185.00,0.00
07/19/1996,16:00,646.19,646.19,605.88,638.72,2490438,0,2490438.00,0.00
07/26/1996,16:00,638.73,638.73,616.43,635.89,1967347,0,1967347.00,0.00
08/02/1996,16:00,635.90,662.49,629.22,662.49,1903988,0,1903988.00,0.00
08/09/1996,16:00,662.49,665.37,656.83,662.10,1709417,0,1709417.00,0.00
08/16/1996,16:00,662.10,666.34,658.47,665.21,1679735,0,1679735.00,0.00
08/23/1996,16:00,665.21,670.68,662.16,667.03,1641741,0,1641741.00,0.00
08/30/1996,16:00,667.03,667.41,650.52,651.99,1467228,0,1467228.00,0.00
09/06/1996,16:00,651.99,658.21,643.97,655.68,1406263,0,1406263.00,0.00
09/13/1996,16:00,655.68,681.39,655.68,680.54,1942014,0,1942014.00,0.00
09/20/1996,16:00,680.54,687.07,679.06,687.01,2183633,0,2183633.00,0.00
09/27/1996,16:00,687.03,690.88,681.01,686.20,2151602,0,2151602.00,0.00
10/04/1996,16:00,686.19,701.74,684.44,701.46,2103724,0,2103724.00,0.00
10/11/1996,16:00,701.46,705.76,693.34,700.40,2014890,0,2014890.00,0.00
10/18/1996,16:00,700.66,711.04,699.07,710.82,2172477,0,2172477.00,0.00
10/25/1996,16:00,710.82,714.10,700.53,700.93,2053085,0,2053085.00,0.00
11/01/1996,16:00,700.92,708.60,696.22,703.76,2218986,0,2218986.00,0.00
11/08/1996,16:00,703.77,730.82,702.84,730.82,2303829,0,2303829.00,0.00
11/15/1996,16:00,730.82,741.92,728.03,737.63,2264892,0,2264892.00,0.00
11/22/1996,16:00,737.62,748.69,734.39,748.69,2339907,0,2339907.00,0.00
11/29/1996,16:00,748.73,762.12,747.99,757.02,1565805,0,1565805.00,0.00
12/06/1996,16:00,757.02,761.75,726.89,739.60,2415077,0,2415077.00,0.00
12/13/1996,16:00,739.60,753.43,721.88,728.64,2279207,0,2279207.00,0.00
12/20/1996,16:00,728.64,755.41,716.69,748.87,2647263,0,2647263.00,0.00
12/27/1996,16:00,748.87,758.75,743.28,756.79,1015852,0,1015852.00,0.00
01/03/1997,16:00,756.79,759.20,729.55,748.03,1653010,0,1653010.00,0.00
01/10/1997,16:00,748.03,759.65,742.18,759.44,2721146,0,2721146.00,0.00
01/17/1997,16:00,759.50,776.37,756.69,776.17,2574295,0,2574295.00,0.00
01/24/1997,16:00,776.17,794.67,768.17,770.52,2824733,0,2824733.00,0.00
01/31/1997,16:00,770.52,791.86,761.75,786.16,2586737,0,2586737.00,0.00
02/07/1997,16:00,786.16,792.71,773.43,789.56,2610213,0,2610213.00,0.00
02/14/1997,16:00,789.56,812.93,780.95,808.45,2600385,0,2600385.00,0.00
02/21/1997,16:00,808.48,817.68,799.99,801.77,1976544,0,1976544.00,0.00
02/28/1997,16:00,801.77,812.85,788.50,790.82,2551799,0,2551799.00,0.00
03/07/1997,16:00,790.82,808.19,785.66,804.97,2553123,0,2553123.00,0.00
03/14/1997,16:00,804.97,814.90,789.44,793.17,2448195,0,2448195.00,0.00
03/21/1997,16:00,793.17,797.18,778.04,784.10,2545134,0,2545134.00,0.00
03/28/1997,16:00,784.10,798.11,767.32,773.88,1921098,0,1921098.00,0.00
04/04/1997,16:00,773.88,773.88,744.04,757.90,2604041,0,2604041.00,0.00
04/11/1997,16:00,757.90,769.53,737.64,737.65,2237713,0,2237713.00,0.00
04/18/1997,16:00,737.65,768.55,733.54,766.34,2385016,0,2385016.00,0.00
04/25/1997,16:00,766.34,779.89,756.38,765.37,2306159,0,2306159.00,0.00
05/02/1997,16:00,765.37,812.97,763.30,812.97,2474998,0,2474998.00,0.00
05/09/1997,16:00,812.97,832.29,811.80,824.79,2658760,0,2658760.00,0.00
05/16/1997,16:00,824.78,842.45,824.78,829.75,2402041,0,2402041.00,0.00
05/23/1997,16:00,829.75,848.49,826.41,847.03,2191660,0,2191660.00,0.00
05/30/1997,16:00,847.03,851.87,831.87,848.28,1922107,0,1922107.00,0.00
06/06/1997,16:00,848.28,859.24,838.82,858.01,2387627,0,2387627.00,0.00
06/13/1997,16:00,858.01,894.69,858.01,893.27,2687085,0,2687085.00,0.00
06/20/1997,16:00,893.27,901.77,886.19,898.70,2645839,0,2645839.00,0.00
06/27/1997,16:00,898.70,902.09,878.43,887.29,2635832,0,2635832.00,0.00
07/04/1997,16:00,887.30,917.82,879.82,916.92,2020579,0,2020579.00,0.00
07/11/1997,16:00,916.92,923.26,902.48,916.66,2695756,0,2695756.00,0.00
07/18/1997,16:00,916.68,939.32,912.02,915.30,2959999,0,2959999.00,0.00
07/25/1997,16:00,915.30,945.65,907.12,938.79,2753084,0,2753084.00,0.00
08/01/1997,16:00,938.79,957.73,932.56,947.14,2649718,0,2649718.00,0.00
08/08/1997,16:00,947.14,964.17,925.74,933.54,2690630,0,2690630.00,0.00
08/15/1997,16:00,933.54,942.99,900.81,900.81,2637657,0,2637657.00,0.00
08/22/1997,16:00,900.81,939.47,893.34,923.54,2527910,0,2527910.00,0.00
08/29/1997,16:00,923.55,930.93,896.82,899.47,2264526,0,2264526.00,0.00
09/05/1997,16:00,899.47,940.37,899.47,929.05,2132273,0,2132273.00,0.00
09/12/1997,16:00,929.05,938.90,902.56,923.91,2618899,0,2618899.00,0.00
09/19/1997,16:00,923.91,958.19,919.41,950.50,2909033,0,2909033.00,0.00
09/26/1997,16:00,950.51,960.59,937.38,945.22,2693262,0,2693262.00,0.00
10/03/1997,16:00,945.22,975.47,941.94,965.04,2772284,0,2772284.00,0.00
10/10/1997,16:00,965.03,983.12,963.34,966.98,2695128,0,2695128.00,0.00
10/17/1997,16:00,966.98,973.46,931.58,944.18,2598455,0,2598455.00,0.00
10/24/1997,16:00,944.16,972.61,937.55,941.37,3028652,0,3028652.00,0.00
10/31/1997,16:00,941.64,941.64,855.27,914.62,4011852,0,4011852.00,0.00
11/07/1997,16:00,914.62,949.62,914.62,927.51,2791320,0,2791320.00,0.00
11/14/1997,16:00,927.51,935.90,900.61,928.35,2792991,0,2792991.00,0.00
11/21/1997,16:00,928.35,964.55,928.35,963.10,2885085,0,2885085.00,0.00
11/28/1997,16:00,963.09,963.09,944.71,955.39,1783049,0,1783049.00,0.00
12/05/1997,16:00,955.40,986.25,955.40,983.79,3011501,0,3011501.00,0.00
12/12/1997,16:00,983.79,985.67,947.00,953.39,2852388,0,2852388.00,0.00
12/19/1997,16:00,953.39,974.30,924.92,946.78,3274697,0,3274697.00,0.00
12/26/1997,16:00,946.78,956.73,932.70,936.46,1471583,0,1471583.00,0.00
01/02/1998,16:00,936.46,975.04,936.46,975.00,1788016,0,1788016.00,0.00
01/09/1998,16:00,975.21,982.63,921.72,927.69,3326494,0,3326494.00,0.00
01/16/1998,16:00,927.69,965.12,912.83,961.51,3199405,0,3199405.00,0.00
01/23/1998,16:00,961.51,978.60,950.86,957.59,2548993,0,2548993.00,0.00
01/30/1998,16:00,957.59,992.65,954.24,980.28,3320870,0,3320870.00,0.00
02/06/1998,16:00,980.28,1013.51,980.28,1012.45,3411640,0,3411640.00,0.00
02/13/1998,16:00,1012.46,1026.30,1006.28,1020.08,2935257,0,2935257.00,0.00
02/20/1998,16:00,1020.09,1034.21,1020.09,1034.21,2395619,0,2395619.00,0.00
02/27/1998,16:00,1034.21,1051.66,1028.89,1049.34,2983810,0,2983810.00,0.00
03/06/1998,16:00,1049.34,1055.64,1030.87,1055.64,3159978,0,3159978.00,0.00
03/13/1998,16:00,1055.69,1075.86,1050.02,1068.61,3105313,0,3105313.00,0.00
03/20/1998,16:00,1068.61,1101.04,1068.61,1099.18,3175884,0,3175884.00,0.00
03/27/1998,16:00,1099.16,1113.07,1091.14,1095.44,3109558,0,3109558.00,0.00
04/03/1998,16:00,1095.44,1126.36,1090.02,1122.70,3176086,0,3176086.00,0.00
